datetime,temperature,humidity,wind_speed,pressure
2020-10-24T06:00:00,22.4,74,6,981
2020-10-24T07:00:00,23,72,10,981.6
2020-10-24T08:00:00,26.2,63,7,982.8
2020-10-24T09:00:00,28,61,25,982.8
2020-10-24T10:00:00,30.2,54,18,982.6
2020-10-24T11:00:00,31.6,49,18,982.2
2020-10-24T12:00:00,33.4,43,15,981.6
2020-10-24T13:00:00,35.2,35,15,980.9
2020-10-24T14:00:00,35,32,7,979.9
2020-10-24T15:00:00,34,34,5,978.6
2020-10-24T16:00:00,28.2,76,13,978.4
2020-10-24T17:00:00,28.4,62,11,978.1
2020-10-24T18:00:00,28.8,63,5,977.7
2020-10-24T19:00:00,26.6,82,0,977.9
2020-10-24T20:00:00,27,60,0,978.3
2020-10-24T21:00:00,26.6,70,0,979
2020-10-24T23:00:00,25,73,0,979.4
2020-10-25T00:00:00,24.8,74,7,979.4
2020-10-25T02:00:00,23.8,75,15,978.8
2020-10-25T03:00:00,23.2,74,13,978.5
2020-10-25T06:00:00,21.2,82,0,978.4
2020-10-25T07:00:00,23.4,77,0,979.9
2020-10-25T08:00:00,25.6,74,10,980.3
2020-10-25T09:00:00,28,66,18,980.4
2020-10-25T10:00:00,30.8,56,18,980.1
2020-10-25T11:00:00,32.6,50,10,979.9
2020-10-25T12:00:00,34,42,16,979.3
2020-10-25T13:00:00,36.2,36,10,978.5
2020-10-25T14:00:00,35.2,35,12,977.3
2020-10-25T15:00:00,38,28,12,976.5
2020-10-25T16:00:00,38,33,12,975.6
2020-10-25T17:00:00,36.6,35,18,975.3
2020-10-25T18:00:00,34.8,38,16,975.2
2020-10-25T19:00:00,32.4,45,12,975.4
2020-10-25T21:00:00,30.4,49,0,975.8
2020-10-25T22:00:00,29.6,53,0,975.8
2020-10-25T23:00:00,27.4,60,6,976.5
2020-10-26T00:00:00,27.2,59,0,976.3
2020-10-26T01:00:00,26.2,63,10,975.7
2020-10-26T02:00:00,25.6,69,8,975.4
2020-10-26T03:00:00,25,73,6,975.2
2020-10-26T04:00:00,26,70,10,975.2
2020-10-26T05:00:00,25.8,70,12,975.1
2020-10-26T06:00:00,22.6,91,42,977.2
2020-10-26T07:00:00,21.2,100,38,979.2
2020-10-26T08:00:00,20.4,100,22,982.3
2020-10-26T09:00:00,20.4,100,12,981.9
2020-10-26T10:00:00,20.4,100,39,975.8
2020-10-26T11:00:00,22.2,91,22,980.3
2020-10-26T12:00:00,24.8,71,4,980.1
2020-10-26T13:00:00,25.8,70,4,979.7
2020-10-26T14:00:00,28,63,11,979.1
2020-10-26T15:00:00,27.8,60,11,978.3
2020-10-26T16:00:00,25.2,66,39,978.1
2020-10-26T17:00:00,26.4,59,27,978.4
2020-10-26T18:00:00,25.2,64,27,978.9
2020-10-26T19:00:00,23.2,76,24,979.5
2020-10-26T20:00:00,23,80,9,979.8
2020-10-26T21:00:00,22,88,7,980.7
2020-10-26T22:00:00,21,94,7,981.3
2020-10-27T00:00:00,20.2,94,11,981
2020-10-27T02:00:00,19.4,98,9,980.4
2020-10-27T03:00:00,18.8,98,9,980.2
2020-10-27T05:00:00,18.2,100,11,980.5
2020-10-27T06:00:00,18.2,98,14,980.4
2020-10-27T07:00:00,18.2,100,11,980.8
2020-10-27T08:00:00,18.2,98,16,981.3
2020-10-27T09:00:00,19,88,24,981.7
2020-10-27T10:00:00,20.4,75,18,981.6
2020-10-27T11:00:00,22.6,63,14,981.4
2020-10-27T12:00:00,24.6,52,8,980.8
2020-10-27T13:00:00,25.8,45,12,979.7
2020-10-27T14:00:00,27,39,12,978.5
2020-10-27T15:00:00,28,39,6,977.4
2020-10-27T16:00:00,28.8,35,8,976.7
2020-10-27T17:00:00,29,31,0,976.1
2020-10-27T18:00:00,28.2,32,14,976
2020-10-27T19:00:00,26.2,43,0,976
2020-10-27T20:00:00,25.4,41,6,976.6
2020-10-27T21:00:00,21.2,65,8,976.9
2020-10-27T22:00:00,19.6,79,0,977.2
2020-10-27T23:00:00,19.4,79,6,977.4
2020-10-28T00:00:00,18.8,77,0,977.4
2020-10-28T01:00:00,19,73,0,976.9
2020-10-28T02:00:00,17,86,0,976.8
2020-10-28T03:00:00,15.8,89,0,992.2
2020-10-28T04:00:00,17.4,80,0,976.4
2020-10-28T05:00:00,15,93,0,976.8
2020-10-28T06:00:00,15.6,96,8,977.8
2020-10-28T07:00:00,16.8,96,6,978.8
2020-10-28T08:00:00,21.4,77,7,979.5
2020-10-28T09:00:00,24.6,65,5,980
2020-10-28T10:00:00,27.6,47,11,980
2020-10-28T11:00:00,29.4,39,11,979.4
2020-10-28T12:00:00,31.2,32,4,978.8
2020-10-28T13:00:00,32.8,29,5,979.3
2020-10-28T14:00:00,32.6,32,18,977.3
2020-10-28T15:00:00,32.8,31,12,976.6
2020-10-28T17:00:00,33,31,14,975.7
2020-10-28T18:00:00,32,34,11,976.1
2020-10-28T19:00:00,29,41,7,976
2020-10-28T20:00:00,27,43,9,976.2
2020-10-28T21:00:00,25,52,9,976.6
2020-10-28T22:00:00,25.6,46,5,977.4
2020-10-28T23:00:00,24.8,50,9,977.9
2020-10-29T01:00:00,23.6,54,9,978.8
2020-10-29T03:00:00,21.4,61,7,978.6
2020-10-29T04:00:00,20.8,66,4,979
2020-10-29T05:00:00,20.6,68,0,979.3
2020-10-29T06:00:00,20.8,69,4,979.8
2020-10-29T07:00:00,21,65,9,981
2020-10-29T08:00:00,21.8,61,8,982.7
2020-10-29T09:00:00,23.2,52,10,983.2
2020-10-29T10:00:00,24.2,49,20,983.2
2020-10-29T11:00:00,25.6,44,14,983.5
2020-10-29T12:00:00,26,44,18,983.5
2020-10-29T13:00:00,25.6,44,30,983.2
2020-10-29T14:00:00,26,44,20,982.9
2020-10-29T15:00:00,25.6,50,20,981.7
2020-10-29T16:00:00,24.6,54,26,982
2020-10-29T17:00:00,25,55,22,981.9
2020-10-29T18:00:00,25.2,58,32,982.5
2020-10-29T19:00:00,23.6,63,24,984.2
2020-10-29T20:00:00,22,69,26,985.2
2020-10-29T21:00:00,20.3,71,10,985
2020-10-29T22:00:00,19.6,77,22,985.7
2020-10-29T23:00:00,19.2,77,14,986.2
2020-10-30T00:00:00,18.2,82,10,986.4
2020-10-30T01:00:00,18.4,80,24,985.9
2020-10-30T02:00:00,17.4,82,16,985.1
2020-10-30T03:00:00,17,82,20,985.1
2020-10-30T04:00:00,16.6,83,16,985.4
2020-10-30T05:00:00,16,81,18,985.6
2020-10-30T06:00:00,15.6,85,20,986.8
2020-10-30T07:00:00,16.2,81,22,987
2020-10-30T08:00:00,19.4,71,30,987.7
2020-10-30T09:00:00,20,67,26,987.9
2020-10-30T10:00:00,23.2,59,18,988
2020-10-30T11:00:00,24.8,54,16,987.4
2020-10-30T12:00:00,25,45,18,987
2020-10-30T13:00:00,29,46,8,988
2020-10-30T14:00:00,29,42,10,985.8
2020-10-30T15:00:00,30,37,10,985.1
2020-10-30T16:00:00,31,33,12,984.6
2020-10-30T17:00:00,30.4,36,12,984.4
2020-10-30T18:00:00,29.8,37,14,984.3
2020-10-30T19:00:00,26.8,44,16,984.9
2020-10-30T20:00:00,26,48,20,985.7
2020-10-30T21:00:00,24.6,47,22,986.5
2020-10-30T22:00:00,24,50,12,986.8
2020-10-30T23:00:00,23,56,10,987.8
2020-10-31T00:00:00,22,58,12,987.8
2020-10-31T02:00:00,22,71,12,987.5
2020-10-31T03:00:00,21.8,69,10,987.5
2020-10-31T04:00:00,20.2,74,10,987.2
2020-10-31T05:00:00,19.2,76,10,987.8
2020-10-31T06:00:00,18.2,77,10,988.4
2020-10-31T07:00:00,20,67,18,989.6
2020-10-31T08:00:00,21,65,20,989.9
2020-10-31T09:00:00,23,58,20,990.1
2020-10-31T10:00:00,24,54,20,990.3
2020-10-31T11:00:00,26.4,47,10,990.3
2020-10-31T12:00:00,28,46,8,990.7
2020-10-31T13:00:00,28,45,8,989.9
2020-10-31T14:00:00,28,43,8,989.3
2020-10-31T15:00:00,30.4,40,8,988.9
2020-10-31T16:00:00,29.4,40,12,983.7
2020-10-31T17:00:00,28.4,45,16,986.3
2020-10-31T18:00:00,28,43,12,985.7
2020-10-31T19:00:00,26.4,51,8,985.7
2020-10-31T20:00:00,25,54,12,985.9
2020-10-31T21:00:00,25,54,12,986.3
2020-10-31T22:00:00,24,24,24,986.5
2020-10-31T23:00:00,23,59,14,986.7
2020-11-01T00:00:00,22,66,6,986.9
2020-11-01T01:00:00,21,70,14,986.9
2020-11-01T02:00:00,20,69,12,986.9
2020-11-01T03:00:00,19,72,12,986.9
2020-11-01T04:00:00,19,72,16,986.9
2020-11-01T05:00:00,18,80,10,987.1
2020-11-01T06:00:00,17,83,10,987.3
2020-11-01T07:00:00,18.4,77,14,987.9
2020-11-01T08:00:00,20.8,65,18,988.1
2020-11-01T09:00:00,23.2,58,8,988.2
2020-11-01T10:00:00,25.2,52,0,988
2020-11-01T11:00:00,26.6,47,0,987.5
2020-11-01T12:00:00,27.6,41,0,987
2020-11-01T13:00:00,29,35,6,985.9
2020-11-01T15:00:00,30,27,14,984.7
2020-11-01T16:00:00,30,26,10,983.9
2020-11-01T17:00:00,29.2,23,14,983.3
2020-11-01T18:00:00,29.2,23,14,983.3
2020-11-01T19:00:00,26.6,17,8,983.4
2020-11-01T21:00:00,23,42,14,983.8
2020-11-01T22:00:00,22,45,16,984.6
2020-11-01T23:00:00,21,49,14,984.8
2020-11-02T00:00:00,19.8,54,12,984.6
2020-11-02T01:00:00,18.4,56,0,983.9
2020-11-02T02:00:00,18.2,56,10,983.7
2020-11-02T03:00:00,18.8,56,12,983.5
2020-11-02T04:00:00,17.4,63,10,983.6
2020-11-02T05:00:00,17.4,65,8,984.3
2020-11-02T06:00:00,17,67,8,985.4
2020-11-02T07:00:00,17,70,0,986.4
2020-11-02T08:00:00,21,58,20,987.3
2020-11-02T09:00:00,24,46,16,987.8
2020-11-02T10:00:00,25,47,22,986.8
2020-11-02T11:00:00,26,42,32,986.4
2020-11-02T12:00:00,27.6,,10,985.8
2020-11-02T13:00:00,29,34,6,985.4
2020-11-02T14:00:00,29,34,6,985.4
2020-11-02T15:00:00,31,27,6,984
2020-11-02T16:00:00,31,27,8,984
2020-11-02T17:00:00,30,27,10,984
2020-11-02T18:00:00,29,34,10,982
2020-11-02T19:00:00,27.4,34,10,981.8
2020-11-02T20:00:00,23,44,8,982.3
2020-11-02T21:00:00,25,34,10,981.8
2020-11-02T22:00:00,22,50,0,982.6
2020-11-02T23:00:00,22,50,0,982.6
2020-11-03T00:00:00,20,64,0,982.5
2020-11-03T02:00:00,18,71,8,983
2020-11-03T04:00:00,17.4,80,6,984.1
2020-11-03T05:00:00,17.4,80,6,982.4
2020-11-03T06:00:00,16,78,0,983.7
2020-11-03T07:00:00,17.6,80,0,985.8
2020-11-03T08:00:00,21,65,12,984.9
2020-11-03T09:00:00,26,54,20,985.3
2020-11-03T10:00:00,27.4,35,16,985.3
2020-11-03T11:00:00,29,33,20,985.5
2020-11-03T12:00:00,30,28,10,985.9
2020-11-03T13:00:00,30,27,8,985.1
2020-11-03T14:00:00,30,27,20,984.5
2020-11-03T15:00:00,32,24,10,983.7
2020-11-03T16:00:00,32.2,20,20,983.3
2020-11-03T17:00:00,32,20,16,982.9
2020-11-03T18:00:00,30,26,16,982.3
2020-11-03T19:00:00,27.4,31,6,982.3
2020-11-03T20:00:00,26,36,12,982.5
2020-11-03T21:00:00,26.2,33,14,982.9
2020-11-03T22:00:00,23.4,38,12,982.3
2020-11-03T23:00:00,22,43,14,983.7
2020-11-04T00:00:00,22,43,14,984.1
2020-11-04T01:00:00,21,44,20,984.3
2020-11-04T02:00:00,20,50,20,984.3
2020-11-04T03:00:00,19,54,20,984.9
2020-11-04T04:00:00,18,56,16,984.9
2020-11-04T05:00:00,17.4,61,16,985.1
2020-11-04T06:00:00,16.4,62,16,985.7
2020-11-04T07:00:00,17.4,61,20,985.9
2020-11-04T08:00:00,20.6,53,20,986.7
2020-11-04T09:00:00,23.8,45,20,987.3
2020-11-04T10:00:00,25.4,41,10,987.3
2020-11-04T11:00:00,27.6,34,10,987.1
2020-11-04T12:00:00,29.4,32,10,985.4
2020-11-04T13:00:00,29.4,21,10,984.7
2020-11-04T15:00:00,30.9,40,12,984.7
2020-11-04T16:00:00,31.8,17,10,983.9
2020-11-04T18:00:00,30,24,10,982.7
2020-11-04T19:00:00,27,22,10,983.1
2020-11-04T21:00:00,23,28,10,983.9
2020-11-04T22:00:00,21,32,10,985.1
2020-11-04T23:00:00,20,37,12,984.9
2020-11-05T00:00:00,19,38,10,984.7
2020-11-05T01:00:00,18,42,10,984.3
2020-11-05T02:00:00,17,43,10,983.7
2020-11-05T03:00:00,16,47,10,983.3
2020-11-05T04:00:00,14,53,10,983.9
2020-11-05T05:00:00,13.4,57,10,984.1
2020-11-05T06:00:00,12.8,59,10,984.3
2020-11-05T07:00:00,15,51,10,985.3
2020-11-05T09:00:00,24,39,12,985.3
2020-11-05T10:00:00,21,46,14,985.3
2020-11-05T11:00:00,28,35,16,984.9
2020-11-05T12:00:00,28,28,12,984.6
2020-11-05T13:00:00,30,26,16,984.1
2020-11-05T14:00:00,30,26,10,985.8
2020-11-05T15:00:00,31,18,8,983.5
2020-11-05T16:00:00,31,18,6,983.5
2020-11-05T17:00:00,31,18,12,983.5
2020-11-05T18:00:00,29,19,10,981.7
2020-11-05T19:00:00,28,22,6,981.9
2020-11-05T20:00:00,24,39,10,982.1
2020-11-05T21:00:00,23,31,12,983.3
2020-11-05T22:00:00,23,31,10,982.9
2020-11-05T23:00:00,21,34,20,983.5
2020-11-06T00:00:00,19,38,16,983.5
2020-11-06T02:00:00,19,38,12,983.5
2020-11-06T03:00:00,17,43,12,982.9
2020-11-06T06:00:00,15,48,12,984.1
2020-11-06T07:00:00,15.6,53,12,984.6
2020-11-06T08:00:00,20.8,44,16,985.3
2020-11-06T09:00:00,23.8,39,18,985.3
2020-11-06T10:00:00,26.2,36,16,985.3
2020-11-06T11:00:00,30.4,24,20,984.4
2020-11-06T12:00:00,32,19,6,983.9
2020-11-06T13:00:00,34.4,16,20,984.6
2020-11-06T14:00:00,35,15,18,984
2020-11-06T15:00:00,35.6,14,16,980.3
2020-11-06T16:00:00,35,15,6,980.3
2020-11-06T17:00:00,34.2,17,20,980.3
2020-11-06T18:00:00,33.4,17,14,980.4
2020-11-06T19:00:00,30,22,14,980.9
2020-11-06T20:00:00,28.2,25,6,981.5
2020-11-06T21:00:00,27.6,24,6,982.1
2020-11-06T22:00:00,23.2,48,6,982.4
2020-11-06T23:00:00,22.2,43,6,982.4
2020-11-07T00:00:00,21.2,45,0,982.7
2020-11-07T01:00:00,21.6,45,6,982.9
2020-11-07T02:00:00,21.6,45,10,982.9
2020-11-07T03:00:00,19.6,51,8,982.6
2020-11-07T04:00:00,17.2,65,0,982.7
2020-11-07T05:00:00,17,68,6,984
2020-11-07T06:00:00,18,65,0,984.5
2020-11-07T07:00:00,19.4,63,6,986.1
2020-11-07T08:00:00,23.2,49,14,986.3
2020-11-07T09:00:00,26.4,42,20,986.4
2020-11-07T10:00:00,29.8,32,20,986.7
2020-11-07T11:00:00,31.8,29,24,986.3
2020-11-07T12:00:00,34.2,27,16,986.2
2020-11-07T13:00:00,35.4,23,20,985.4
2020-11-07T14:00:00,36,21,12,984.7
2020-11-07T15:00:00,37.2,17,8,983.8
2020-11-07T16:00:00,37,18,8,982.9
2020-11-07T17:00:00,37.6,17,0,982.4
2020-11-07T18:00:00,35,24,14,982.7
2020-11-07T19:00:00,32.6,28,6,982.8
2020-11-07T20:00:00,30.8,32,8,983.2
2020-11-07T21:00:00,29.8,33,6,983.5
2020-11-07T22:00:00,28.2,39,6,983.8
2020-11-07T23:00:00,27.6,40,0,984.3
2020-11-08T00:00:00,26.4,44,0,984.3
2020-11-08T01:00:00,25.6,46,6,984.3
2020-11-08T02:00:00,23,44,6,984.2
2020-11-08T03:00:00,23,50,0,983.7
2020-11-08T04:00:00,22.6,49,0,983.4
2020-11-08T05:00:00,22.6,49,8,983.4
2020-11-08T06:00:00,19.8,60,0,983.5
2020-11-08T07:00:00,22.2,59,0,983.7
2020-11-08T08:00:00,25,59,10,985.3
2020-11-08T09:00:00,29,48,10,986.3
2020-11-08T11:00:00,30.6,43,10,988.4
2020-11-08T12:00:00,34,31,10,985.7
2020-11-08T13:00:00,32.4,32,20,985.1
2020-11-08T15:00:00,29,46,10,984.3
2020-11-08T21:00:00,25,61,10,983.1
2020-11-08T22:00:00,25,66,10,983.7
2020-11-08T23:00:00,24.6,69,10,984.1
2020-11-09T00:00:00,24.4,69,10,984.1
2020-11-09T03:00:00,22,75,20,981.3
2020-11-09T04:00:00,22,74,10,980.7
2020-11-09T05:00:00,22.6,78,10,981.5
2020-11-09T06:00:00,23.4,73,10,981.1
2020-11-09T07:00:00,20.4,83,20,986.7
2020-11-09T08:00:00,20.4,98,40,987.4
2020-11-09T09:00:00,20.2,100,28,988.8
2020-11-09T10:00:00,20.2,100,20,989.9
2020-11-09T11:00:00,20.4,96,14,988.3
2020-11-09T12:00:00,21,96,16,987.4
2020-11-09T13:00:00,22,98,12,987
2020-11-09T14:00:00,22.6,91,22,986.1
2020-11-09T15:00:00,23.6,90,22,984.9
2020-11-09T16:00:00,23.8,82,14,984.1
2020-11-09T17:00:00,24,75,6,984.3
2020-11-09T18:00:00,23.6,80,10,984.5
2020-11-09T19:00:00,22.2,91,6,984.8
2020-11-09T20:00:00,21.8,91,0,984.8
2020-11-09T21:00:00,21,96,0,983.8
2020-11-09T22:00:00,20.8,98,12,983.8
2020-11-09T23:00:00,20.8,98,6,984.4
2020-11-10T00:00:00,20.8,98,6,984.4
2020-11-10T01:00:00,20,100,6,983.7
2020-11-10T02:00:00,19.8,100,6,983.7
2020-11-10T03:00:00,19,100,0,983.7
2020-11-10T04:00:00,19,100,0,983.7
2020-11-10T05:00:00,18.4,100,0,983.7
2020-11-10T06:00:00,18,100,0,984.4
2020-11-10T08:00:00,21.4,100,0,985.7
2020-11-10T09:00:00,22.6,91,8,986.1
2020-11-10T10:00:00,23.2,84,0,986.8
2020-11-10T12:00:00,27,67,12,986
2020-11-10T13:00:00,26.4,66,16,985.9
2020-11-10T14:00:00,25.8,73,16,985.7
2020-11-10T15:00:00,25.8,73,16,985.7
2020-11-10T16:00:00,25.8,73,10,985.7
2020-11-10T17:00:00,24.4,74,12,984.5
2020-11-10T18:00:00,24,77,6,984.6
2020-11-10T19:00:00,23.2,83,10,984.3
2020-11-10T20:00:00,22.6,88,10,984.3
2020-11-10T21:00:00,21.6,98,6,983.9
2020-11-10T22:00:00,21.2,98,6,984.4
2020-11-10T23:00:00,21.2,98,6,984.4
2020-11-11T00:00:00,21.2,100,8,984.6
2020-11-11T01:00:00,21,100,8,984.3
2020-11-11T02:00:00,20.8,100,8,983.8
2020-11-11T03:00:00,20.8,100,6,983
2020-11-11T04:00:00,20.8,100,6,982.8
2020-11-11T05:00:00,20.8,100,6,983.6
2020-11-11T06:00:00,20.6,100,0,984.3
2020-11-11T07:00:00,21,100,0,984.6
2020-11-11T08:00:00,23,95,4,984.8
2020-11-11T09:00:00,25.2,79,0,985.4
2020-11-11T10:00:00,26.8,71,4,985.7
2020-11-11T11:00:00,28,63,4,985.4
2020-11-11T12:00:00,28.6,58,14,984.9
2020-11-11T13:00:00,29.2,53,9,984.4
2020-11-11T14:00:00,29.6,51,7,983.6
2020-11-11T16:00:00,31.6,42,0,982.2
2020-11-11T17:00:00,31.2,42,5,981.5
2020-11-11T18:00:00,31,42,5,981.2
2020-11-11T19:00:00,28.8,53,0,981.2
2020-11-11T20:00:00,27,56,5,981.5
2020-11-11T21:00:00,24.6,71,9,982.4
2020-11-11T22:00:00,24.8,69,16,982.8
2020-11-11T23:00:00,23.2,78,0,983
2020-11-12T01:00:00,22.2,84,0,982.6
2020-11-12T02:00:00,21,89,0,982.2
2020-11-12T03:00:00,20.4,94,4,981.5
2020-11-12T05:00:00,20.2,94,9,982.3
2020-11-12T06:00:00,19.8,96,5,982.5
2020-11-12T07:00:00,21.2,89,0,983.3
2020-11-12T08:00:00,24,83,0,983.9
2020-11-12T09:00:00,28,67,0,984.1
2020-11-12T10:00:00,30,58,0,984.7
2020-11-12T11:00:00,31,48,6,984.7
2020-11-12T12:00:00,31,46,12,984.7
2020-11-12T13:00:00,24.4,67,20,984.3
2020-11-12T14:00:00,29.4,58,30,983.9
2020-11-12T15:00:00,27.4,66,24,983.6
2020-11-12T16:00:00,29.4,62,24,982.9
2020-11-12T17:00:00,30,53,20,982.5
2020-11-12T18:00:00,29,54,14,981.9
2020-11-12T19:00:00,27.2,63,10,981.7
2020-11-12T20:00:00,25.2,73,10,981.3
2020-11-12T21:00:00,24,78,6,981.1
2020-11-12T22:00:00,23,83,14,981.3
2020-11-12T23:00:00,22.2,91,6,981.9
2020-11-13T00:00:00,22.2,92,0,982.3
2020-11-13T01:00:00,21,92,0,982.3
2020-11-13T02:00:00,20,95,0,982.3
2020-11-13T03:00:00,20,95,0,982.3
2020-11-13T04:00:00,19,98,0,981.9
2020-11-13T05:00:00,19.2,98,0,981.9
2020-11-13T06:00:00,19,100,0,981.7
2020-11-13T07:00:00,21,96,0,982.7
2020-11-13T08:00:00,22.8,84,11,983.4
2020-11-13T09:00:00,25.6,69,0,983.7
2020-11-13T10:00:00,29,56,5,984
2020-11-13T11:00:00,29.2,53,7,983.6
2020-11-13T12:00:00,31.2,42,7,983.2
2020-11-13T13:00:00,31.6,40,5,982.6
2020-11-13T14:00:00,34.6,29,5,981.5
2020-11-13T15:00:00,34,32,5,980.3
2020-11-13T16:00:00,34.4,26,4,979.3
2020-11-13T17:00:00,34.2,27,12,978.4
2020-11-13T18:00:00,34.4,29,7,978.3
2020-11-13T19:00:00,31.2,38,7,978.2
2020-11-13T20:00:00,29.6,41,5,978.6
2020-11-13T21:00:00,28,45,4,979.2
2020-11-13T22:00:00,26,57,0,980
2020-11-13T23:00:00,24.8,61,0,980.2
2020-11-14T00:00:00,23.8,69,0,979.8
2020-11-14T01:00:00,21.8,74,5,979.4
2020-11-14T04:00:00,21.2,72,5,979.2
2020-11-14T05:00:00,17.4,94,7,979.8
2020-11-14T06:00:00,18.4,94,4,980
2020-11-14T07:00:00,21,83,0,979.8
2020-11-14T08:00:00,25,61,8,981.7
2020-11-14T09:00:00,29,46,12,980.4
2020-11-14T10:00:00,32,38,20,980.4
2020-11-14T11:00:00,34.4,31,6,980.4
2020-11-14T13:00:00,36,29,6,972.6
2020-11-14T14:00:00,38,24,8,978.3
2020-11-14T15:00:00,39,21,12,977.4
2020-11-14T16:00:00,38,24,14,975.6
2020-11-14T17:00:00,38,24,10,975.6
2020-11-14T19:00:00,37,26,8,975.6
2020-11-14T20:00:00,30,28,6,975.6
2020-11-14T22:00:00,29,52,6,976.7
2020-11-14T23:00:00,27,56,6,978.3
2020-11-15T00:00:00,26,62,11,979.6
2020-11-15T02:00:00,24,67,28,979.4
2020-11-15T03:00:00,24,67,0,979.4
2020-11-15T04:00:00,24,67,10,979.4
2020-11-15T05:00:00,22,82,6,978.1
2020-11-15T07:00:00,22,82,6,980.1
2020-11-15T08:00:00,19.8,98,27,984.3
2020-11-15T10:00:00,20.6,98,9,984.6
2020-11-15T11:00:00,21,100,12,984.8
2020-11-15T12:00:00,21.6,98,9,984.6
2020-11-15T13:00:00,21.8,98,12,984.7
2020-11-15T14:00:00,22.2,98,12,983.9
2020-11-15T15:00:00,22.6,89,9,982.5
2020-11-15T16:00:00,24.6,76,5,981.3
2020-11-15T17:00:00,24.6,76,7,980.6
2020-11-15T18:00:00,24.8,69,4,980.6
2020-11-15T19:00:00,24,75,0,980.6
2020-11-15T20:00:00,22.4,88,4,981.1
2020-11-15T21:00:00,21.6,94,4,981.3
2020-11-15T22:00:00,21.2,98,5,981.9
2020-11-15T23:00:00,20.8,98,5,981.9
2020-11-16T01:00:00,19.4,98,0,981.7
2020-11-16T02:00:00,19.2,98,4,982
2020-11-16T03:00:00,18.6,98,0,982
2020-11-16T04:00:00,19.4,98,0,982
2020-11-16T05:00:00,18.8,98,4,982.4
2020-11-16T06:00:00,19.4,100,5,982.3
2020-11-16T07:00:00,20.2,100,5,982.2
2020-11-16T08:00:00,22.6,89,0,982.9
2020-11-16T09:00:00,25,76,0,982.6
2020-11-16T10:00:00,27,63,6,982.5
2020-11-16T11:00:00,28.2,61,10,982.5
2020-11-16T12:00:00,28.4,59,8,982.3
2020-11-16T13:00:00,30.2,53,6,981.6
2020-11-16T14:00:00,28.8,58,8,981.1
2020-11-16T15:00:00,30.4,53,6,980.3
2020-11-16T16:00:00,30.4,53,14,979.4
2020-11-16T17:00:00,30.8,50,28,978.3
2020-11-16T18:00:00,30.4,53,16,978.4
2020-11-16T19:00:00,28.2,57,8,978.8
2020-11-16T20:00:00,26.8,64,14,979.3
2020-11-16T21:00:00,26.4,66,24,979.9
2020-11-16T22:00:00,24,77,14,980.8
2020-11-17T00:00:00,22,84,10,980.8
2020-11-17T01:00:00,21.2,82,14,980.9
2020-11-17T02:00:00,20.4,80,10,980.9
2020-11-17T03:00:00,19.2,85,14,980.9
2020-11-17T04:00:00,19.2,85,12,980.9
2020-11-17T05:00:00,18.2,90,12,981.2
2020-11-17T06:00:00,18.2,90,10,981.2
2020-11-17T07:00:00,19.2,88,20,981.2
2020-11-17T09:00:00,24.2,69,18,981.6
2020-11-17T10:00:00,26.8,59,22,981.6
2020-11-17T11:00:00,27.8,50,11,981.3
2020-11-17T12:00:00,29.2,38,11,981
2020-11-17T13:00:00,29.6,36,25,980.2
2020-11-17T14:00:00,30.6,34,22,979.8
2020-11-17T15:00:00,30.8,31,25,979
2020-11-17T16:00:00,31,31,13,978.1
2020-11-17T17:00:00,31,31,13,978.1
2020-11-17T18:00:00,29.8,35,18,977.1
2020-11-17T19:00:00,28.4,39,7,977.7
2020-11-17T20:00:00,25.6,46,7,978
2020-11-17T21:00:00,25.6,48,13,979
2020-11-17T22:00:00,24.4,46,13,979.4
2020-11-17T23:00:00,23.2,48,15,979.4
2020-11-18T00:00:00,22.4,47,18,979.4
2020-11-18T03:00:00,20.8,48,18,977.3
2020-11-18T06:00:00,18.6,67,15,980.9
2020-11-18T07:00:00,18,77,18,981.9
2020-11-18T08:00:00,17.4,84,12,982.3
2020-11-18T09:00:00,18,80,12,982.7
2020-11-18T10:00:00,18,80,6,982.7
2020-11-18T11:00:00,18,86,10,982.7
2020-11-18T12:00:00,18,86,6,982.7
2020-11-18T13:00:00,18.4,86,12,982.3
2020-11-18T14:00:00,19,81,10,982.3
2020-11-18T16:00:00,21,73,0,981.5
2020-11-18T17:00:00,23,69,0,981.1
2020-11-18T18:00:00,24,60,0,980.7
2020-11-18T19:00:00,22,71,0,980.9
2020-11-18T20:00:00,20,76,0,981.1
2020-11-18T21:00:00,18.4,90,0,981.7
2020-11-18T22:00:00,18.4,94,0,982.1
2020-11-18T23:00:00,17.4,96,0,982.3
2020-11-19T00:00:00,16.4,98,0,982.5
2020-11-19T01:00:00,16.4,98,0,982.5
2020-11-19T02:00:00,16,100,0,982.5
2020-11-19T03:00:00,15.4,100,0,982.5
2020-11-19T04:00:00,15.4,100,0,982.5
2020-11-19T05:00:00,15.4,100,8,982.5
2020-11-19T06:00:00,16,100,14,982.5
2020-11-19T07:00:00,17,86,20,983.9
2020-11-19T08:00:00,17.8,76,22,984.2
2020-11-19T09:00:00,21.2,66,22,984.8
2020-11-19T11:00:00,25.4,49,22,984.7
2020-11-19T12:00:00,27.4,43,13,984.5
2020-11-19T13:00:00,28.4,39,25,983.9
2020-11-19T14:00:00,29.4,31,22,983.4
2020-11-19T15:00:00,30.6,29,22,982.5
